target_id	length	eff_length	est_counts	tpm
tamB	3780	3781	3286	21.8501
ytfP	342	343	605	44.3459
chpS	252	253	208	20.6697
chpB	351	352	155	11.0709
ppa	531	532	43283	2045.49
ytfQ	957	958	192	5.03881
ytfR	1503	1504	251	4.19583
ytfT	1026	1027	68	1.66468
yjfF	996	997	128	3.2278
fbp	999	1000	6399	160.881
mpl	1374	1375	4624	84.5488
yjgA	552	553	2041	92.7919
tldE	1353	1354	5027	93.3431
nrdG	465	466	126	6.79793
nrdD	2139	2140	1708	20.0662
treC	1656	1657	204	3.09528
treB	1422	1423	318	5.61842
treR	948	949	1084	28.7181
mgtL	54	55	588	268.786
mgtA	2697	2698	6595	61.4561
ridA	387	388	58853	3813.55
pyrI	462	463	79171	4299.1
pyrB	936	937	78982	2119.24
pyrL	135	136	205	37.8972
yjgH	396	397	136	8.61272
bdcA	714	715	242	8.50945
bdcR	594	595	409	17.2822
tabA	453	454	1087	60.1957
yjgL	1815	1816	169	2.33972
argI	1005	1006	793	19.8183
rraB	417	418	3911	235.236
yjgM	504	505	703	34.999
yjgN	1197	1198	23	0.482684
valS	2856	2857	34542	303.969
holC	444	445	976	55.1419
pepA	1512	1513	10952	181.99
ytgA	51	52	305	147.465
lptF	1101	1102	3038	69.3104
lptG	1083	1084	3090	71.6673
yjgR	1503	1504	474	7.9236
idnR	999	1000	319	8.02016
idnT	1320	1321	167	3.17838
idnO	765	766	57	1.87085
idnD	1032	1033	29	0.705813
idnK	564	565	17	0.756472
ahr	1020	1021	343	8.44618
leuX	85	86	82	23.9722
insC6	366	367	284.167	19.467
insD6	906	907	352.833	9.78035
yjgZ	330	331	27	2.05082
insG	1329	1330	620	11.7201
nanX	1218	1219	138	2.84621
nanY	1119	1120	280	6.28539
ythA	126	127	10	1.97965
insI3	1152	1153	480.141	10.4696
fecE	768	769	7385	241.444
fecD	957	958	8575	225.041
fecC	999	1000	16984	427.004
fecB	903	904	42054	1169.58
fecA	2325	2326	243413	2631.03
fecR	954	955	4815	126.761
fecI	522	523	6627	318.572
ykiE	69	70	148	53.1564
insA7	276	277	245	22.2371
yjhU	987	988	1711	43.5397
yjhF	1350	1351	165	3.07058
yjhG	1968	1969	465	5.93744
yjhH	906	907	144	3.9916
yjhI	789	790	14	0.445547
sgcR	783	784	88	2.82201
sgcE	633	634	129	5.11555
sgcA	432	433	143	8.3031
ryjB	90	91	9	2.48653
sgcQ	807	808	390	12.1352
sgcC	1314	1315	64	1.22362
sgcB	279	280	15	1.34687
sgcX	1122	1123	165	3.69399
yjhP	747	748	78	2.62171
yjhQ	546	547	62	2.84968
topAI	258	259	123	11.9398
ythB	99	100	4	1.00566
nanS	981	982	46	1.17771
nanM	1107	1108	95	2.15564
nanC	717	718	10	0.350161
fimB	603	604	935	38.9195
fimE	597	598	46	1.93397
fimA	549	550	13310	608.426
fimI	540	541	1455	67.6173
fimC	726	727	641	22.1674
fimD	2637	2638	779	7.42429
fimF	531	532	196	9.26268
fimG	504	505	200	9.95705
fimH	903	904	370	10.2902
gntP	1344	1345	107	2.00011
uxuA	1185	1186	580	12.2952
uxuB	1461	1462	743	12.7771
uxuR	774	775	624	20.243
yjiC	831	832	10	0.302182
ytiC	102	103	0	0
ytiD	144	145	15	2.60085
idlP	84	85	23	6.80301
iraD	393	394	64	4.08391
hypT	912	913	859	23.6545
iadA	1173	1174	3873	82.9414
yjiG	462	463	95	5.15863
yjiH	684	685	117	4.29425
kptA	555	556	122	5.51667
yjiJ	1179	1180	161	3.43033
yjiK	861	862	99	2.88749
ytiA	258	259	61	5.92137
yjiL	768	769	49	1.602
yjiM	1152	1153	168	3.6633
yjiN	1281	1282	298	5.84414
mdtM	1233	1234	138	2.81162
yjiR	1413	1414	784	13.9399
yjiS	165	166	7	1.06019
yjiT	1518	1519	1091	18.0576
mcrC	1047	1048	339	8.13262
mcrB	1380	1381	1250	22.7567
symE	342	343	22	1.61258
symR	77	78	13	4.19026
hsdS	1395	1396	2162	38.937
hsdM	1590	1591	4967	78.4903
hsdR	3513	3514	6803	48.6733
mrr	915	916	802	22.0126
yjiA	957	958	1643	43.1186
yjiX	204	205	287	35.1982
btsT	2151	2152	830	9.69679
tsr	1656	1657	60046	911.074
lgoT	1362	1363	2113	38.9759
lgoR	915	916	186	5.10516
lgoD	1023	1024	30	0.736569
opgB	2292	2293	2934	32.1698
yjjA	495	496	1225	62.0936
dnaC	738	739	896	30.4829
dnaT	540	541	544	25.281
yjjB	474	475	77	4.07558
yjjP	771	772	245	7.97886
yjjQ	726	727	11	0.380409
bglJ	678	679	1260	46.6544
fhuF	789	790	19116	608.362
yjjZ	237	238	89	9.40167
leuV	87	88	569.661	162.752
leuP	87	88	519.017	148.283
leuQ	87	88	569.661	162.752
rsmC	1032	1033	2652	64.5454
holD	414	415	1402	84.936
rimI	447	448	818	45.9058
yjjG	678	679	1556	57.6145
prfC	1590	1591	14314	226.195
osmY	606	607	3575	148.074
ytjA	162	163	299	46.1186
yjjU	1074	1075	1522	35.5958
yjjV	780	781	855	27.5237
yjjW	864	865	60	1.74392
yjjI	1551	1552	982	15.9079
deoC	780	781	1954	62.9022
deoA	1323	1324	1669	31.6928
deoB	1224	1225	7080	145.308
deoD	720	721	7850	273.733
yjjJ	1332	1333	843	15.8997
lplA	1017	1018	1244	30.7231
ytjB	645	646	798	31.0572
serB	969	970	3460	89.6802
radA	1383	1384	2674	48.5755
nadR	1233	1234	2411	49.1218
ettA	1668	1669	17324.5	260.973
slt	1938	1939	2526	32.7527
trpR	327	328	626	47.9836
yjjX	513	514	681	33.3101
ytjC	648	649	861	33.3542
rob	870	871	7034	203.038
creA	474	475	795	42.079
creB	690	691	834	30.3445
creC	1425	1426	427	7.52836
creD	1353	1354	110	2.04252
arcA	717	718	8562	299.808
yjjY	141	142	4253	753.007
yjtD	687	688	556	20.3179
