target_id	length	eff_length	est_counts	tpm
mscM	3324	3325	4415	12.2155
psd	969	970	6012	57.0187
rsgA	1053	1054	7285	63.5857
orn	546	547	2797	47.0409
glyV	76	77	152272	18192.8
glyX	76	77	152272	18192.8
glyY	76	77	152272	18192.8
yjeV	54	55	65	10.8723
queG	1140	1141	2593	20.9068
nnr	1548	1549	2556	15.1803
tsaE	462	463	1219	24.2211
amiB	1338	1339	5560	38.2001
mutL	1848	1849	7469	37.1617
miaA	951	952	17965	173.604
hfq	309	310	9826	291.599
hflX	1281	1282	15373	110.317
hflK	1260	1261	18058	131.742
hflC	1005	1006	9451	86.4272
yjeT	198	199	244	11.2799
purA	1299	1300	79049	559.401
nsrR	426	427	2377	51.212
rnr	2442	2443	12686	47.7718
rlmB	732	733	2828	35.4933
yjfI	402	403	18	0.410902
yjfJ	699	700	75	0.985675
yjfK	660	661	100	1.39177
yjfL	399	400	43	0.98896
yjfM	639	640	292	4.19733
yjfC	1164	1165	432	3.41137
aidB	1626	1627	1679	9.49366
yjfN	276	277	694	23.0489
bsmA	330	331	642	17.8434
yjfP	750	751	599	7.33766
ulaR	756	757	529	6.4288
ulaG	1065	1066	236	2.03669
ulaA	1398	1399	179	1.17708
ulaB	306	307	41	1.22862
ulaC	465	466	94	1.85572
ulaD	651	652	160	2.25758
ulaE	855	856	306	3.28865
ulaF	687	688	378	5.05445
yjfY	276	277	294	9.76423
rpsF	396	397	87207	2020.84
priB	315	316	29466	857.836
rpsR	228	229	30602	1229.38
rplI	450	451	49748	1014.77
yjfZ	795	796	431	4.98121
ytfB	639	640	2665	38.3078
fklB	621	622	6366	94.1557
cycA	1413	1414	10042	65.3343
ytfE	663	664	672	9.31047
ytfF	966	967	1372	13.0526
qorB	861	862	463	4.94133
ytfH	381	382	244	5.8762
cpdB	1944	1945	1629	7.70499
cysQ	741	742	1914	23.7306
ytfI	939	940	134	1.31144
ytfJ	555	556	424	7.01555
ytfK	207	208	6275	277.537
ytfL	1344	1345	3380	23.1188
msrA	639	640	2465	35.433
tamA	1734	1735	3107	16.4745
tamB	3780	3781	7776	18.92
ytfP	342	343	1784	47.8488
chpS	252	253	617	22.4355
chpB	351	352	590	15.4198
ppa	531	532	40642	702.803
ytfQ	957	958	942	9.04598
ytfR	1503	1504	780	4.77109
ytfT	1026	1027	260	2.32902
yjfF	996	997	572	5.27802
fbp	999	1000	8071	74.2502
mpl	1374	1375	10896	72.9012
yjgA	552	553	3756	62.4843
tldE	1353	1354	5916	40.1957
nrdG	465	466	231	4.56033
nrdD	2139	2140	1390	5.97546
treC	1656	1657	378	2.09865
treB	1422	1423	729	4.71295
treR	948	949	731	7.08633
mgtL	54	55	63463	10615.2
mgtA	2697	2698	1.30216e+06	4440.12
ridA	387	388	21289	504.77
pyrI	462	463	4769	94.7582
pyrB	936	937	6984	68.5701
pyrL	135	136	183	12.3789
yjgH	396	397	239	5.53832
bdcA	714	715	545	7.01231
bdcR	594	595	338	5.22601
tabA	453	454	693	14.0426
yjgL	1815	1816	323	1.63628
argI	1005	1006	891	8.14798
rraB	417	418	8259	181.77
yjgM	504	505	1118	20.3667
yjgN	1197	1198	80	0.614333
valS	2856	2857	23280	74.9623
holC	444	445	1743	36.0336
pepA	1512	1513	14780	89.8682
ytgA	51	52	1267	224.153
lptF	1101	1102	10780	89.9928
lptG	1083	1084	8706	73.8856
yjgR	1503	1504	2613	15.9831
idnR	999	1000	716	6.58694
idnT	1320	1321	424	2.9528
idnO	765	766	218	2.61817
idnD	1032	1033	81	0.721365
idnK	564	565	345	5.61747
ahr	1020	1021	2203	19.8499
leuX	85	86	375	40.1147
insC6	366	367	640.167	16.0471
insD6	906	907	1516.17	15.3784
yjgZ	330	331	206	5.72545
insG	1329	1330	1048	7.24903
nanX	1218	1219	100	0.754687
nanY	1119	1120	314	2.57918
ythA	126	127	31	2.24558
insI3	1152	1153	982.063	7.83575
fecE	768	769	1666	19.9305
fecD	957	958	1186	11.3891
fecC	999	1000	2084	19.172
fecB	903	904	4177	42.5076
fecA	2325	2326	16088	63.6301
fecR	954	955	1351	13.0143
fecI	522	523	2020	35.532
ykiE	69	70	284	37.3242
insA7	276	277	970	32.2153
yjhU	987	988	4019	37.4224
yjhF	1350	1351	1009	6.87078
yjhG	1968	1969	1674	7.82132
yjhH	906	907	544	5.51775
yjhI	789	790	32	0.372643
sgcR	783	784	295	3.4616
sgcE	633	634	285	4.13548
sgcA	432	433	299	6.35263
ryjB	90	91	20	2.0219
sgcQ	807	808	1780	20.2665
sgcC	1314	1315	246	1.721
sgcB	279	280	42	1.37994
sgcX	1122	1123	793	6.49627
yjhP	747	748	162	1.99243
yjhQ	546	547	263	4.42322
topAI	258	259	294	10.4428
ythB	99	100	19	1.74793
nanS	981	982	313	2.93227
nanM	1107	1108	549	4.5583
nanC	717	718	173	2.21662
fimB	603	604	1185	18.0489
fimE	597	598	569	8.7535
fimA	549	550	21016	351.526
fimI	540	541	4298	73.0869
fimC	726	727	1577	19.9557
fimD	2637	2638	2679	9.34261
fimF	531	532	382	6.60575
fimG	504	505	400	7.28684
fimH	903	904	1146	11.6624
gntP	1344	1345	364	2.48971
uxuA	1185	1186	460	3.56815
uxuB	1461	1462	1022	6.43093
uxuR	774	775	1237	14.6838
yjiC	831	832	32	0.353832
ytiC	102	103	2	0.178634
ytiD	144	145	29	1.83993
idlP	84	85	30	3.24693
iraD	393	394	112	2.61512
hypT	912	913	1217	12.2628
iadA	1173	1174	1805	14.1442
yjiG	462	463	150	2.98044
yjiH	684	685	79	1.06098
kptA	555	556	443	7.32992
yjiJ	1179	1180	696	5.42622
yjiK	861	862	422	4.50376
ytiA	258	259	176	6.25149
yjiL	768	769	365	4.36653
yjiM	1152	1153	311	2.48143
yjiN	1281	1282	658	4.72181
mdtM	1233	1234	525	3.91394
yjiR	1413	1414	1743	11.3401
yjiS	165	166	28	1.55175
yjiT	1518	1519	1816	10.9984
mcrC	1047	1048	369	3.23918
mcrB	1380	1381	1202	8.00721
symE	342	343	133	3.5672
symR	77	78	159	18.7531
hsdS	1395	1396	927	6.10892
hsdM	1590	1591	3110	17.9829
hsdR	3513	3514	4932	12.9119
mrr	915	916	1404	14.1007
yjiA	957	958	1755	16.8532
yjiX	204	205	290	13.0141
btsT	2151	2152	864	3.69353
tsr	1656	1657	4110	22.8186
lgoT	1362	1363	1231	8.30869
lgoR	915	916	163	1.63705
lgoD	1023	1024	423	3.80024
opgB	2292	2293	31105	124.795
yjjA	495	496	2408	44.6627
dnaC	738	739	2191	27.2752
dnaT	540	541	2189	37.2236
yjjB	474	475	169	3.27313
yjjP	771	772	455	5.42206
yjjQ	726	727	106	1.34135
bglJ	678	679	1215	16.4618
fhuF	789	790	8038	93.6033
yjjZ	237	238	431	16.6598
leuV	87	88	5606.13	586.072
leuP	87	88	6861.62	717.322
leuQ	87	88	5606.13	586.072
rsmC	1032	1033	4447	39.6038
holD	414	415	3621	80.2696
rimI	447	448	1713	35.1763
yjjG	678	679	2581	34.9694
prfC	1590	1591	11933	69.0001
osmY	606	607	17092	259.045
ytjA	162	163	3144	177.446
yjjU	1074	1075	4713	40.3329
yjjV	780	781	2492	29.354
yjjW	864	865	511	5.4347
yjjI	1551	1552	855	5.0681
deoC	780	781	1884	22.1922
deoA	1323	1324	2201	15.2933
deoB	1224	1225	8195	61.5437
deoD	720	721	3266	41.6727
yjjJ	1332	1333	1235	8.52329
lplA	1017	1018	1470	13.2843
ytjB	645	646	1591	22.6573
serB	969	970	3176	30.1217
radA	1383	1384	2414	16.0462
nadR	1233	1234	1801	13.4267
ettA	1668	1669	15777.6	86.9672
slt	1938	1939	4234	20.0883
trpR	327	328	1193	33.4609
yjjX	513	514	1485	26.5787
ytjC	648	649	2062	29.229
rob	870	871	11982	126.556
creA	474	475	1554	30.0973
creB	690	691	1877	24.9894
creC	1425	1426	1300	8.38676
creD	1353	1354	479	3.25452
arcA	717	718	29304	375.468
yjjY	141	142	8138	527.23
yjtD	687	688	1054	14.0936
