strain,length,width,phase
YmiA_stop,24.429317,7.86222,exp
YmiA_stop,24.434847,8.40977,exp
YmiA_stop,24.460464,8.576904,exp
YmiA_stop,24.773296,8.234632,exp
YmiA_stop,24.89814,9.742078,exp
YmiA_stop,24.98171,7.9996624,exp
YmiA_stop,25.161867,8.86861,exp
YmiA_stop,25.173283,9.022173,exp
YmiA_stop,25.332912,10.334346,exp
YmiA_stop,25.536535,8.397438,exp
YmiA_stop,25.556595,9.533298,exp
YmiA_stop,25.560232,8.666371,exp
YmiA_stop,25.562757,9.0904875,exp
YmiA_stop,25.732136,9.50979,exp
YmiA_stop,25.779324,8.388944,exp
YmiA_stop,25.829634,8.326802,exp
YmiA_stop,26.032225,7.3992057,exp
YmiA_stop,26.385847,8.439351,exp
YmiA_stop,26.500937,8.448096,exp
YmiA_stop,26.574823,7.588007,exp
YmiA_stop,26.906807,9.918905,exp
YmiA_stop,26.932478,7.964282,exp
YmiA_stop,27.147955,7.7280703,exp
YmiA_stop,27.255388,8.150811,exp
YmiA_stop,27.33471,8.041521,exp
YmiA_stop,27.481598,6.966431,exp
YmiA_stop,27.491905,7.82656,exp
YmiA_stop,27.534523,8.417837,exp
YmiA_stop,27.575798,8.820804,exp
YmiA_stop,27.718382,8.396883,exp
YmiA_stop,27.765541,8.130115,exp
YmiA_stop,27.8104,8.486132,exp
YmiA_stop,27.893036,8.3078785,exp
YmiA_stop,27.926119,8.5031805,exp
YmiA_stop,27.984783,7.8220305,exp
YmiA_stop,28.010893,8.491886,exp
YmiA_stop,28.078547,8.382725,exp
YmiA_stop,28.237616,8.733231,exp
YmiA_stop,28.255033,8.283864,exp
YmiA_stop,28.341864,8.755876,exp
YmiA_stop,28.661516,7.9088817,exp
YmiA_stop,28.67862,9.056011,exp
YmiA_stop,28.688131,8.238839,exp
YmiA_stop,28.827051,7.9192615,exp
YmiA_stop,28.862183,8.669816,exp
YmiA_stop,28.88008,7.9252048,exp
YmiA_stop,29.04565,7.6693373,exp
YmiA_stop,29.050138,7.707279,exp
YmiA_stop,29.284458,7.80931,exp
YmiA_stop,29.321472,8.088896,exp
YmiA_stop,29.431587,7.48815,exp
YmiA_stop,29.616365,8.984936,exp
YmiA_stop,29.723476,8.951314,exp
YmiA_stop,29.977795,7.757679,exp
YmiA_stop,30.060184,7.3688035,exp
YmiA_stop,30.062157,7.6429906,exp
YmiA_stop,30.309431,8.089889,exp
YmiA_stop,30.423405,7.8387804,exp
YmiA_stop,30.48109,9.061477,exp
YmiA_stop,30.482374,8.860387,exp
YmiA_stop,30.564665,8.422374,exp
YmiA_stop,30.602594,7.5526624,exp
YmiA_stop,30.636024,7.140151,exp
YmiA_stop,30.753664,7.7480736,exp
YmiA_stop,30.883606,7.650753,exp
YmiA_stop,31.122776,7.4852314,exp
YmiA_stop,31.144238,8.246683,exp
YmiA_stop,31.147242,8.666836,exp
YmiA_stop,31.475222,7.715011,exp
YmiA_stop,31.66919,8.976334,exp
YmiA_stop,31.734877,7.7497096,exp
YmiA_stop,31.789366,7.4908357,exp
YmiA_stop,31.96883,8.072543,exp
YmiA_stop,31.981247,8.879758,exp
YmiA_stop,32.022144,8.045814,exp
YmiA_stop,32.120487,9.375332,exp
YmiA_stop,32.12411,8.0562525,exp
YmiA_stop,32.199085,7.249216,exp
YmiA_stop,32.27567,7.7963085,exp
YmiA_stop,32.34693,7.327051,exp
YmiA_stop,32.357006,7.4628778,exp
YmiA_stop,32.39409,8.034686,exp
YmiA_stop,32.400894,8.644145,exp
YmiA_stop,32.40987,8.266587,exp
YmiA_stop,32.49204,8.329818,exp
YmiA_stop,32.60373,7.7144656,exp
YmiA_stop,32.856274,8.32323,exp
YmiA_stop,32.906704,9.784615,exp
YmiA_stop,32.923897,8.725618,exp
YmiA_stop,32.934376,7.693798,exp
YmiA_stop,33.01452,9.2131195,exp
YmiA_stop,33.20507,8.23656,exp
YmiA_stop,33.279404,8.327316,exp
YmiA_stop,33.370182,7.567618,exp
YmiA_stop,33.4393,7.711937,exp
YmiA_stop,33.47689,8.234737,exp
YmiA_stop,33.63177,8.931437,exp
YmiA_stop,33.722034,6.7529435,exp
YmiA_stop,33.734406,7.0833616,exp
YmiA_stop,33.758583,8.621365,exp
YmiA_stop,33.78155,7.7915635,exp
YmiA_stop,33.819504,7.3361483,exp
YmiA_stop,33.987514,7.152022,exp
YmiA_stop,34.275177,7.5993056,exp
YmiA_stop,34.487675,7.197714,exp
YmiA_stop,34.519356,7.5436716,exp
YmiA_stop,34.674904,8.6239195,exp
YmiA_stop,34.757313,9.0061035,exp
YmiA_stop,34.885036,7.529697,exp
YmiA_stop,34.9474,7.3834147,exp
YmiA_stop,35.028473,8.79047,exp
YmiA_stop,35.04336,8.32578,exp
YmiA_stop,35.18456,7.4730864,exp
YmiA_stop,35.198944,7.0666423,exp
YmiA_stop,35.249172,7.8429832,exp
YmiA_stop,35.33154,8.117065,exp
YmiA_stop,35.4337,7.9272456,exp
YmiA_stop,35.453247,8.729169,exp
YmiA_stop,35.4569,7.6336155,exp
YmiA_stop,35.547333,7.4249973,exp
YmiA_stop,35.751656,7.1632023,exp
YmiA_stop,35.830193,7.931629,exp
YmiA_stop,36.00928,7.649135,exp
YmiA_stop,36.105476,8.252261,exp
YmiA_stop,36.22782,7.867234,exp
YmiA_stop,36.380623,8.050813,exp
YmiA_stop,36.429222,9.09606,exp
YmiA_stop,36.52461,7.4759655,exp
YmiA_stop,36.632877,9.257713,exp
YmiA_stop,36.856873,8.779267,exp
YmiA_stop,37.39158,8.314271,exp
YmiA_stop,37.779167,7.7034426,exp
YmiA_stop,37.917305,8.653138,exp
YmiA_stop,38.0589,7.948519,exp
YmiA_stop,38.122307,7.617389,exp
YmiA_stop,38.22738,7.726487,exp
YmiA_stop,38.233006,7.584871,exp
YmiA_stop,38.238243,7.9686437,exp
YmiA_stop,38.28796,7.4249883,exp
YmiA_stop,38.34786,7.5791907,exp
YmiA_stop,38.366413,8.866217,exp
YmiA_stop,38.421906,7.60576,exp
YmiA_stop,38.649834,7.7327933,exp
YmiA_stop,38.658768,7.4592156,exp
YmiA_stop,38.8682,7.12916,exp
YmiA_stop,39.015003,9.04339,exp
MgtS_stop,35.04293,7.251005,exp
MgtS_stop,34.920208,7.8585033,exp
MgtS_stop,34.80617,8.478675,exp
MgtS_stop,34.747616,7.9842596,exp
MgtS_stop,34.737637,8.485915,exp
MgtS_stop,34.725155,8.329315,exp
MgtS_stop,34.675087,7.2832956,exp
MgtS_stop,34.3985,8.648856,exp
MgtS_stop,34.266056,7.9306803,exp
MgtS_stop,34.22186,7.960996,exp
MgtS_stop,34.199593,8.574578,exp
MgtS_stop,34.07763,8.139481,exp
MgtS_stop,34.02405,7.3883286,exp
MgtS_stop,33.885433,8.01134,exp
MgtS_stop,33.86504,8.672757,exp
MgtS_stop,33.852905,8.6921215,exp
MgtS_stop,33.661163,7.9925337,exp
MgtS_stop,33.57436,7.9927845,exp
MgtS_stop,33.50306,9.693068,exp
MgtS_stop,33.43097,8.46432,exp
MgtS_stop,33.14879,7.645996,exp
MgtS_stop,33.084435,9.452544,exp
MgtS_stop,32.962948,7.804017,exp
MgtS_stop,32.854465,7.5045643,exp
MgtS_stop,32.799595,8.555648,exp
MgtS_stop,32.707508,8.464281,exp
MgtS_stop,32.65667,8.057981,exp
MgtS_stop,32.59097,8.003233,exp
MgtS_stop,32.521397,8.0704565,exp
MgtS_stop,32.428253,8.377693,exp
MgtS_stop,32.381985,8.769287,exp
MgtS_stop,32.331974,8.144912,exp
MgtS_stop,32.305145,7.866295,exp
MgtS_stop,32.229404,8.778646,exp
MgtS_stop,32.16234,8.389645,exp
MgtS_stop,32.15311,8.37271,exp
MgtS_stop,32.10832,8.20519,exp
MgtS_stop,31.930424,7.4146986,exp
MgtS_stop,31.866606,8.764812,exp
MgtS_stop,31.639112,7.7822857,exp
MgtS_stop,31.593546,8.851072,exp
MgtS_stop,31.58591,7.852822,exp
MgtS_stop,31.383549,8.769981,exp
MgtS_stop,31.33441,7.9463997,exp
MgtS_stop,31.259901,7.1880236,exp
MgtS_stop,31.092379,7.4910965,exp
MgtS_stop,31.071575,8.106872,exp
MgtS_stop,31.02983,7.6934566,exp
MgtS_stop,30.997564,7.2803373,exp
MgtS_stop,30.614185,7.476887,exp
MgtS_stop,30.150753,8.492156,exp
MgtS_stop,30.13302,8.266615,exp
MgtS_stop,30.11214,8.378975,exp
MgtS_stop,30.078655,7.769262,exp
MgtS_stop,29.973644,8.272027,exp
MgtS_stop,29.938492,7.6645846,exp
MgtS_stop,29.794088,7.9267406,exp
MgtS_stop,29.677168,7.711628,exp
MgtS_stop,29.600048,8.915221,exp
MgtS_stop,29.54635,7.9588017,exp
MgtS_stop,29.472214,8.4406595,exp
MgtS_stop,29.38063,7.7869315,exp
MgtS_stop,29.362415,8.457572,exp
MgtS_stop,29.202013,8.729251,exp
MgtS_stop,29.190773,7.8150654,exp
MgtS_stop,29.119871,7.5803404,exp
MgtS_stop,29.065828,8.473018,exp
MgtS_stop,28.99521,8.147672,exp
MgtS_stop,28.968409,7.7207503,exp
MgtS_stop,28.962255,8.460162,exp
MgtS_stop,28.847765,10.005105,exp
MgtS_stop,28.827097,7.4769087,exp
MgtS_stop,28.65888,8.057997,exp
MgtS_stop,28.616726,7.4382305,exp
MgtS_stop,28.597195,8.464891,exp
MgtS_stop,28.474289,7.3029695,exp
MgtS_stop,28.355022,8.001835,exp
MgtS_stop,28.167599,7.7327204,exp
MgtS_stop,28.157206,8.609659,exp
MgtS_stop,28.07621,8.080081,exp
MgtS_stop,27.973999,8.300182,exp
MgtS_stop,27.923262,8.4738245,exp
MgtS_stop,27.622894,7.8739953,exp
MgtS_stop,27.538649,8.719425,exp
MgtS_stop,27.474764,8.260251,exp
MgtS_stop,27.440199,9.06594,exp
MgtS_stop,27.417662,8.349098,exp
MgtS_stop,27.162086,7.0472536,exp
MgtS_stop,27.084402,7.796453,exp
MgtS_stop,26.819885,8.976328,exp
MgtS_stop,26.766577,7.992307,exp
MgtS_stop,26.680344,7.122734,exp
MgtS_stop,26.67002,7.4941244,exp
MgtS_stop,26.354723,8.703488,exp
MgtS_stop,26.344458,8.227998,exp
MgtS_stop,26.276793,8.470977,exp
MgtS_stop,26.123096,8.161197,exp
MgtS_stop,25.96379,8.5571375,exp
MgtS_stop,25.956415,10.524526,exp
MgtS_stop,25.85315,7.926582,exp
MgtS_stop,25.759012,8.148931,exp
MgtS_stop,25.67293,8.360856,exp
MgtS_stop,25.659515,7.5524325,exp
MgtS_stop,25.441175,7.4215045,exp
MgtS_stop,25.425205,8.474181,exp
MgtS_stop,25.379766,7.293794,exp
MgtS_stop,25.236105,8.483117,exp
MgtS_stop,25.22932,7.7773256,exp
MgtS_stop,25.081583,9.484565,exp
MgtS_stop,24.86794,8.018491,exp
MgtS_stop,24.731321,7.684762,exp
MgtS_stop,24.629116,7.977345,exp
MgtS_stop,24.626925,7.5883155,exp
MgtS_stop,24.565626,7.904281,exp
MgtS_stop,24.341022,8.013478,exp
MgtS_stop,24.062134,8.203445,exp
MgtS_stop,23.814608,8.378342,exp
MgtS_stop,23.591368,8.445635,exp
MgtS_stop,23.58119,8.584051,exp
MgtS_stop,23.528732,8.477647,exp
MgtS_stop,23.275158,8.440282,exp
MgtS_stop,22.994192,8.7396345,exp
MgtS_stop,22.966387,7.111982,exp
MgtS_stop,22.796783,7.0034275,exp
MgtS_stop,22.631035,9.055951,exp
MgtS_stop,22.461842,7.643148,exp
MgtS_stop,21.855722,9.049979,exp
MgtS_stop,21.66928,8.543619,exp
MgtS_stop,21.5879,8.894158,exp
MgtS_stop,21.546497,8.110577,exp
MgtS_stop,21.39409,8.328596,exp
MgtS_stop,20.14499,8.171374,exp
MgtS_stop,20.105885,8.124722,exp
MgtS_stop,18.336496,8.735162,exp
MgtS_stop,16.415329,6.559692,exp
YoaI,13.805908,7.9209895,exp
YoaI,14.243556,8.28414,exp
YoaI,14.336443,8.195295,exp
YoaI,14.457903,8.05759,exp
YoaI,14.632305,8.1083145,exp
YoaI,14.847085,8.219561,exp
YoaI,14.943961,7.7047224,exp
YoaI,15.009212,8.708482,exp
YoaI,15.078541,8.916901,exp
YoaI,15.169457,8.5459585,exp
YoaI,15.174562,8.296434,exp
YoaI,15.288583,7.763946,exp
YoaI,15.289595,8.182444,exp
YoaI,15.30377,7.721673,exp
YoaI,15.375445,8.101358,exp
YoaI,15.448754,7.9545145,exp
YoaI,15.462885,7.747887,exp
YoaI,15.466471,7.782426,exp
YoaI,15.468021,7.8071213,exp
YoaI,15.476434,7.993326,exp
YoaI,15.48489,7.7649255,exp
YoaI,15.726984,7.461593,exp
YoaI,15.856626,7.9743233,exp
YoaI,15.904564,7.9763618,exp
YoaI,15.911149,8.482513,exp
YoaI,15.936269,8.123671,exp
YoaI,16.033518,8.590206,exp
YoaI,16.054626,8.775662,exp
YoaI,16.08065,9.899323,exp
YoaI,16.119778,8.410517,exp
YoaI,16.204037,7.749615,exp
YoaI,16.243885,7.8120327,exp
YoaI,16.291803,9.7575035,exp
YoaI,16.31028,7.7789717,exp
YoaI,16.35125,7.746113,exp
YoaI,16.353186,10.360624,exp
YoaI,16.429647,7.9622407,exp
YoaI,16.574272,7.7258134,exp
YoaI,16.58259,7.8885202,exp
YoaI,16.62016,8.170578,exp
YoaI,16.658043,7.9221745,exp
YoaI,16.710054,8.272962,exp
YoaI,16.754053,8.431703,exp
YoaI,16.768518,9.102407,exp
YoaI,16.781317,8.116762,exp
YoaI,16.786213,6.755698,exp
YoaI,16.801544,8.477056,exp
YoaI,16.894053,8.462185,exp
YoaI,16.920406,7.7960286,exp
YoaI,16.93813,8.049928,exp
YoaI,16.96542,8.471954,exp
YoaI,17.020025,8.053756,exp
YoaI,17.05821,7.669248,exp
YoaI,17.073544,8.403553,exp
YoaI,17.16537,8.456146,exp
YoaI,17.294933,7.667528,exp
YoaI,17.352875,8.018404,exp
YoaI,17.353045,8.140899,exp
YoaI,17.388792,7.5465817,exp
YoaI,17.481188,8.086337,exp
YoaI,17.495571,7.843639,exp
YoaI,17.545002,7.449294,exp
YoaI,17.559288,7.727885,exp
YoaI,17.581928,7.667254,exp
YoaI,17.60586,7.619747,exp
YoaI,17.694492,7.9754515,exp
YoaI,17.702955,7.934464,exp
YoaI,17.739788,7.7901716,exp
YoaI,17.853138,7.4537535,exp
YoaI,17.904266,8.274571,exp
YoaI,17.912823,9.070533,exp
YoaI,17.932674,8.582014,exp
YoaI,17.9881,7.481902,exp
YoaI,18.006138,7.623216,exp
YoaI,18.02003,7.4336996,exp
YoaI,18.035944,7.1722813,exp
YoaI,18.038782,8.272484,exp
YoaI,18.064623,8.30356,exp
YoaI,18.103546,8.276695,exp
YoaI,18.15631,7.2721405,exp
YoaI,18.220331,7.7518883,exp
YoaI,18.34389,7.943255,exp
YoaI,18.395945,8.175557,exp
YoaI,18.432278,7.430499,exp
YoaI,18.446457,8.312212,exp
YoaI,18.459045,7.6473336,exp
YoaI,18.529886,7.989497,exp
YoaI,18.704012,8.572837,exp
YoaI,18.733208,7.922387,exp
YoaI,18.771212,8.330132,exp
YoaI,18.78884,7.781041,exp
YoaI,18.80464,7.8658667,exp
YoaI,18.813541,8.109097,exp
YoaI,18.826178,7.984956,exp
YoaI,18.893965,7.7376537,exp
YoaI,18.912567,7.941922,exp
YoaI,18.915133,7.7563777,exp
YoaI,18.964588,7.8940735,exp
YoaI,18.966536,7.661454,exp
YoaI,18.984432,8.437766,exp
YoaI,18.992388,7.382898,exp
YoaI,19.01637,7.0512667,exp
YoaI,19.035131,7.400136,exp
YoaI,19.037457,7.4704623,exp
YoaI,19.05418,8.138587,exp
YoaI,19.104631,7.3232102,exp
YoaI,19.239859,9.00534,exp
YoaI,19.267654,8.108234,exp
YoaI,19.271593,8.026749,exp
YoaI,19.274078,8.093814,exp
YoaI,19.274158,7.9838486,exp
YoaI,19.309637,8.744258,exp
YoaI,19.361347,7.9773436,exp
YoaI,19.36715,8.034681,exp
YoaI,19.398743,7.8485956,exp
YoaI,19.435612,7.76896,exp
YoaI,19.454006,8.21789,exp
YoaI,19.524893,8.20973,exp
YoaI,19.528822,8.093733,exp
YoaI,19.560202,8.672988,exp
YoaI,19.61198,7.931882,exp
YoaI,19.671968,8.207038,exp
YoaI,19.683935,7.9309773,exp
YoaI,19.710047,7.9918737,exp
YoaI,19.712137,8.459538,exp
YoaI,19.778896,7.6615267,exp
YoaI,19.88032,8.860287,exp
YoaI,19.897789,8.450357,exp
YoaI,19.90737,7.9167814,exp
YoaI,19.954855,8.434827,exp
YoaI,19.977272,8.258583,exp
YoaI,19.99558,7.7585616,exp
YoaI,20.03907,8.620676,exp
YoaI,20.056784,7.8321753,exp
YoaI,20.073153,7.8011885,exp
YoaI,20.0937,7.7473454,exp
YoaI,20.095522,8.100078,exp
YoaI,20.116299,7.998473,exp
YoaI,20.138943,7.066785,exp
YoaI,20.329308,8.052153,exp
YoaI,20.335886,7.328219,exp
YoaI,20.336227,7.363518,exp
YoaI,20.337297,7.885044,exp
YoaI,20.385319,7.90258,exp
YoaI,20.392717,7.454757,exp
YoaI,20.420221,8.045983,exp
YoaI,20.424585,8.370908,exp
YoaI,20.47616,8.054707,exp
YoaI,20.504635,8.574956,exp
YoaI,20.578651,6.5071955,exp
YoaI,20.750616,8.135731,exp
YoaI,20.772882,6.8902545,exp
YoaI,20.805344,8.906179,exp
YoaI,20.8109,8.7207155,exp
YoaI,20.86922,7.8373375,exp
YoaI,20.87016,8.45643,exp
YoaI,20.8736,8.251188,exp
YoaI,20.927614,7.5906534,exp
YoaI,21.003342,7.9026017,exp
YoaI,21.096098,7.8714523,exp
YoaI,21.105822,8.780332,exp
YoaI,21.122118,7.742952,exp
YoaI,21.171345,7.483273,exp
YoaI,21.351562,7.5476956,exp
YoaI,21.37199,8.148381,exp
YoaI,21.386932,7.890136,exp
YoaI,21.587046,7.5790787,exp
YoaI,21.682728,8.2065525,exp
YoaI,21.696814,7.816932,exp
YoaI,21.70342,8.466055,exp
YoaI,21.75283,7.7959323,exp
YoaI,21.995234,7.7636642,exp
YoaI,22.090626,8.384639,exp
YoaI,22.093197,8.220362,exp
YoaI,22.0977,8.752928,exp
YoaI,22.099974,8.303067,exp
YoaI,22.115402,9.224807,exp
YoaI,22.136753,7.8509173,exp
YoaI,22.182087,8.086376,exp
YoaI,22.22343,9.261688,exp
YoaI,22.253664,7.1344595,exp
YoaI,22.29891,7.832987,exp
YoaI,22.3933,7.7931824,exp
YoaI,22.437141,7.353602,exp
YoaI,22.797571,7.8046026,exp
YoaI,22.799593,7.871411,exp
YoaI,22.851585,7.553052,exp
YoaI,22.931747,8.395544,exp
YoaI,23.01501,8.339825,exp
YoaI,23.056852,7.798852,exp
YoaI,23.177288,7.401057,exp
YoaI,23.21909,8.081761,exp
YoaI,23.23927,7.646864,exp
YoaI,23.277998,7.2335377,exp
YoaI,23.307316,7.203218,exp
YoaI,23.462702,7.215435,exp
YoaI,23.491007,7.5751143,exp
YoaI,23.494495,8.239033,exp
YoaI,23.507841,7.2888155,exp
YoaI,23.51313,7.872864,exp
YoaI,23.520573,7.617461,exp
YoaI,23.542587,7.789946,exp
YoaI,23.593351,7.412302,exp
YoaI,23.627178,7.3372445,exp
YoaI,23.734247,7.973195,exp
YoaI,23.76785,7.3299007,exp
YoaI,23.78381,8.085827,exp
YoaI,23.792887,7.6291313,exp
YoaI,24.009129,8.109491,exp
YoaI,24.016802,7.7605753,exp
YoaI,24.138306,8.0247135,exp
YoaI,24.157135,7.442842,exp
YoaI,24.157717,8.567508,exp
YoaI,24.237404,7.8029804,exp
YoaI,24.248283,8.283836,exp
YoaI,24.313246,8.15703,exp
YoaI,24.367414,8.090341,exp
YoaI,24.37206,8.083887,exp
YoaI,24.37783,7.792232,exp
YoaI,24.388973,7.5045757,exp
YoaI,24.594397,8.040881,exp
YoaI,24.61652,7.5690136,exp
YoaI,24.625422,7.7156925,exp
YoaI,24.653255,7.946703,exp
YoaI,24.686304,8.056186,exp
YoaI,24.7262,7.710009,exp
YoaI,24.773174,8.21817,exp
YoaI,24.776804,8.215256,exp
YoaI,24.809847,7.6216917,exp
YoaI,24.835505,8.2422695,exp
YoaI,24.861883,8.541636,exp
YoaI,25.00195,7.461476,exp
YoaI,25.034863,7.7840333,exp
YoaI,25.071554,7.9352355,exp
YoaI,25.092968,7.8517413,exp
YoaI,25.113169,8.263402,exp
YoaI,25.122868,8.466874,exp
YoaI,25.180727,8.794655,exp
YoaI,25.207415,7.651503,exp
YoaI,25.269444,7.860149,exp
YoaI,25.288727,7.903941,exp
YoaI,25.438143,8.318398,exp
YoaI,25.457157,7.0569115,exp
YoaI,25.486343,7.1105213,exp
YoaI,25.533785,7.7084494,exp
YoaI,25.537855,7.6332464,exp
YoaI,25.631844,7.4863496,exp
YoaI,25.662138,7.217462,exp
YoaI,25.714956,8.296567,exp
YoaI,25.745691,8.008365,exp
YoaI,25.748922,8.101177,exp
YoaI,25.769012,8.328944,exp
YoaI,25.770048,7.959459,exp
YoaI,25.950384,8.461162,exp
YoaI,25.995829,8.332863,exp
YoaI,26.019955,7.7238894,exp
YoaI,26.030539,7.87069,exp
YoaI,26.093746,7.5293283,exp
YoaI,26.296537,8.228205,exp
YoaI,26.445013,8.57024,exp
YoaI,26.662317,7.6916165,exp
YoaI,26.71754,7.5405993,exp
YoaI,26.773481,7.8370223,exp
YoaI,26.790594,7.985976,exp
YoaI,26.869131,7.2809277,exp
YoaI,26.8899,7.7511406,exp
YoaI,26.961676,7.900372,exp
YoaI,27.06282,8.118858,exp
YoaI,27.302374,8.338544,exp
YoaI,27.422174,8.104445,exp
YoaI,27.422384,7.591835,exp
YoaI,27.612116,7.680439,exp
YoaI,27.651403,8.479424,exp
YoaI,27.783953,8.092022,exp
YoaI,27.927067,7.2954683,exp
YoaI,28.031158,8.039896,exp
YoaI,28.036327,8.19043,exp
YoaI,28.18714,7.4886465,exp
YoaI,28.28014,8.745829,exp
YoaI,28.302332,7.416311,exp
YoaI,28.866379,8.203961,exp
YoaI,28.928324,7.281323,exp
YoaI,28.92843,7.5306797,exp
YoaI,28.98538,7.3764477,exp
YoaI,29.114809,7.410716,exp
YoaI,29.164236,7.608626,exp
YoaI,29.395277,8.007264,exp
YoaI,29.666819,7.2968044,exp
YoaI,29.735495,8.06881,exp
YoaI,30.169558,7.677053,exp
YoaI,30.39371,8.201832,exp
YoaI,30.529638,8.939216,exp
YoaI,30.649307,7.5269694,exp
YoaI,30.76734,7.8338957,exp
YoaI,30.81227,8.05491,exp
YoaI,30.85418,8.295824,exp
YoaI,30.881666,8.348244,exp
YoaI,31.437613,7.4502397,exp
YoaI,31.49372,7.078204,exp
YoaI,31.603926,7.495407,exp
YoaI,31.622044,7.678332,exp
YoaI,31.982506,8.143055,exp
YoaI,32.144768,7.73634,exp
YoaI,32.54535,8.857486,exp
YoaI,32.579338,7.831501,exp
YoaI,32.607517,9.043833,exp
YoaI,32.984123,8.377748,exp
YoaI,33.65126,7.588493,exp
YoaI,33.839493,8.07653,exp
YoaI,33.90876,7.750267,exp
YoaI,34.07525,8.864954,exp
YoaI,34.21653,7.85022,exp
YoaI,34.366722,6.8689985,exp
YoaI,34.602528,7.9584894,exp
YoaI,35.01611,7.6699944,exp
YoaI,35.15164,8.303797,exp
YoaI,35.20955,7.732156,exp
YoaI,35.31012,7.6384025,exp
YoaI,35.407703,7.414769,exp
YoaI,35.514,8.089508,exp
YoaI,35.52898,8.267187,exp
YoaI,35.666626,7.3196654,exp
YoaI,35.80666,7.020275,exp
YoaI,35.884865,7.874968,exp
YoaI,35.931755,8.285578,exp
YoaI,35.97153,8.365269,exp
YoaI,36.358665,7.6887383,exp
YoaI,36.440933,6.8163505,exp
YoaI,36.506668,7.777004,exp
YoaI,36.557518,8.758506,exp
YoaI,36.813885,8.48317,exp
YoaI,36.965652,7.352304,exp
YoaI,37.095005,8.5602455,exp
YoaI,37.716694,8.85268,exp
YoaI,37.728268,7.6887193,exp
YoaI,37.788155,7.6150723,exp
YoaI,38.35264,8.073027,exp
YoaI,38.680298,7.504467,exp
YoaI,39.925304,6.5942945,exp
YoaI,39.930733,7.572378,exp
YoaI,39.94312,7.4689474,exp
YoaI,39.946835,7.3802037,exp
YoaI,40.147083,7.463174,exp
YoaI,40.192688,7.6319604,exp
YoaI,41.52481,8.060375,exp
YoaI,41.58395,7.317815,exp
YoaI,41.76054,7.4532986,exp
YoaI,41.88184,7.3099294,exp
YoaI,43.082775,7.804618,exp
YoaI,43.467045,7.9782777,exp
YoaI,43.6132,8.029355,exp
YoaI,43.63304,7.9939146,exp
YoaI,43.75896,7.935758,exp
YoaI,44.486214,8.513171,exp
YoaI,47.153095,7.945747,exp
YoaI,47.759758,7.105506,exp
YoaI,50.814312,7.2565894,exp
YoaI,51.193844,7.177708,exp
YoaI,51.449703,7.81271,exp
MgtS,17.55626,7.3700485,exp
MgtS,17.611511,7.6882815,exp
MgtS,17.635263,7.7164183,exp
MgtS,17.636501,7.468657,exp
MgtS,17.685204,6.711651,exp
MgtS,17.687042,7.6949644,exp
MgtS,17.710083,7.755398,exp
MgtS,17.727509,6.78505,exp
MgtS,18.571224,6.523285,exp
MgtS,18.647577,7.21131,exp
MgtS,18.71143,7.236553,exp
MgtS,20.15423,7.328684,exp
MgtS,20.185324,7.048033,exp
MgtS,20.223547,7.699911,exp
MgtS,20.259333,7.002565,exp
MgtS,20.268509,7.9683003,exp
MgtS,20.271133,7.4894543,exp
MgtS,20.2828,7.8703165,exp
MgtS,20.368895,7.5665374,exp
MgtS,20.395191,7.054006,exp
MgtS,20.489702,7.4819794,exp
MgtS,20.514877,7.4437885,exp
MgtS,21.890997,7.1291857,exp
MgtS,21.899782,7.487436,exp
MgtS,21.918766,7.135174,exp
MgtS,21.96242,7.290418,exp
MgtS,22.010773,7.2566376,exp
MgtS,22.070826,8.175012,exp
MgtS,22.077702,6.801274,exp
MgtS,22.078526,6.93207,exp
MgtS,22.15502,7.0998054,exp
MgtS,22.172764,7.6960297,exp
MgtS,22.18304,6.935018,exp
MgtS,22.232538,7.2879963,exp
MgtS,22.271883,7.3141313,exp
MgtS,22.286493,7.614481,exp
MgtS,22.313177,7.170271,exp
MgtS,22.36151,7.397832,exp
MgtS,22.439043,7.65032,exp
MgtS,22.462635,7.1708813,exp
MgtS,22.470728,7.557744,exp
MgtS,22.47386,7.001959,exp
MgtS,22.528883,7.396135,exp
MgtS,22.54251,6.9376907,exp
MgtS,22.629225,7.52452,exp
MgtS,22.66617,7.471997,exp
MgtS,22.695383,7.751328,exp
MgtS,22.70304,7.773002,exp
MgtS,22.715488,7.5362873,exp
MgtS,22.746193,7.4680924,exp
MgtS,22.765394,7.580085,exp
MgtS,22.773104,7.7752557,exp
MgtS,22.871208,7.518732,exp
MgtS,22.9072,7.0368085,exp
MgtS,22.913435,7.5802794,exp
MgtS,22.943096,6.939174,exp
MgtS,22.955595,7.178537,exp
MgtS,22.963087,7.7413297,exp
MgtS,22.990885,7.424145,exp
MgtS,23.01779,7.1154,exp
MgtS,23.0193,7.60168,exp
MgtS,23.026073,7.193001,exp
MgtS,23.047039,7.84751,exp
MgtS,23.048918,7.9373603,exp
MgtS,23.115725,7.301841,exp
MgtS,23.122168,7.0909348,exp
MgtS,23.135342,7.0319624,exp
MgtS,23.17114,7.3511515,exp
MgtS,23.213243,7.459805,exp
MgtS,23.261526,7.235062,exp
MgtS,23.330633,7.728226,exp
MgtS,23.334583,7.3612585,exp
MgtS,23.339087,7.270768,exp
MgtS,23.3997,7.076044,exp
MgtS,23.410583,7.7600904,exp
MgtS,23.510824,7.88428,exp
MgtS,23.704792,7.3309717,exp
