target_id	length	eff_length	est_counts	tpm
aidB	1626	1627	1302	12.9552
yjfN	276	277	407	23.7868
bsmA	330	331	432	21.1289
yjfP	750	751	435	9.37716
ulaR	756	757	337	7.20703
ulaG	1065	1066	137	2.08058
ulaA	1398	1399	110	1.27291
ulaB	306	307	34	1.79293
ulaC	465	466	33	1.14644
ulaD	651	652	76	1.88707
ulaE	855	856	191	3.61228
ulaF	687	688	205	4.82378
yjfY	276	277	222	12.9746
rpsF	396	397	46117	1880.58
priB	315	316	16520	846.34
rpsR	228	229	17288	1222.17
rplI	450	451	26818	962.658
yjfZ	795	796	230	4.67775
ytfB	639	640	1981	50.1102
fklB	621	622	4657	121.21
cycA	1413	1414	6057	69.3474
ytfE	663	664	387	9.4355
ytfF	966	967	833	13.9457
qorB	861	862	259	4.86423
ytfH	381	382	172	7.28932
cpdB	1944	1945	1156	9.62189
cysQ	741	742	1720	37.5272
ytfI	939	940	89	1.5328
ytfJ	555	556	329	9.57951
ytfK	207	208	3899	303.467
ytfL	1344	1345	2114	25.4451
msrA	639	640	2253	56.9906
tamA	1734	1735	1967	18.3538
tamB	3780	3781	4109	17.5935
ytfP	342	343	1065	50.2664
chpS	252	253	355	22.7159
chpB	351	352	357	16.419
ppa	531	532	32217	980.382
ytfQ	957	958	674	11.3898
ytfR	1503	1504	527	5.67263
ytfT	1026	1027	190	2.99506
yjfF	996	997	359	5.82937
fbp	999	1000	5976	96.7459
mpl	1374	1375	6657	78.3787
yjgA	552	553	2374	69.4988
tldE	1353	1354	4507	53.8879
nrdG	465	466	162	5.62796
nrdD	2139	2140	832	6.29407
treC	1656	1657	242	2.36437
treB	1422	1423	413	4.69859
treR	948	949	530	9.04132
mgtL	54	55	102221	30088.4
mgtA	2697	2698	1.51769e+06	9106.74
ridA	387	388	17096	713.321
pyrI	462	463	2705	94.582
pyrB	936	937	3189	55.0981
pyrL	135	136	71	8.45165
yjgH	396	397	164	6.68768
bdcA	714	715	282	6.38506
bdcR	594	595	228	6.20354
tabA	453	454	589	21.003
yjgL	1815	1816	190	1.69379
argI	1005	1006	319.483	5.14128
rraB	417	418	6277	243.107
yjgM	504	505	707	22.6647
yjgN	1197	1198	48	0.648644
valS	2856	2857	14190	80.4071
holC	444	445	940	34.1971
pepA	1512	1513	9582	102.527
ytgA	51	52	594	184.929
lptF	1101	1102	5999	88.1291
lptG	1083	1084	4590	68.5497
yjgR	1503	1504	1716	18.471
idnR	999	1000	489	7.91646
idnT	1320	1321	297	3.63978
idnO	765	766	108	2.28253
idnD	1032	1033	51	0.799267
idnK	564	565	165	4.72778
ahr	1020	1021	1897	30.079
leuX	85	86	139	26.1661
insC6	366	367	422.167	18.6226
insD6	906	907	831.667	14.8444
yjgZ	330	331	101	4.93987
insG	1329	1330	705	8.58143
nanX	1218	1219	65	0.86324
nanY	1119	1120	260	3.75818
ythA	126	127	13	1.65715
insI3	1152	1153	574.476	8.06612
fecE	768	769	1482	31.1992
fecD	957	958	888	15.0062
fecC	999	1000	1823	29.5127
fecB	903	904	3521	63.055
fecA	2325	2326	16010	111.43
fecR	954	955	821	13.9175
fecI	522	523	1281	39.6524
ykiE	69	70	202	46.717
insA7	276	277	714	41.7292
yjhU	987	988	2535	41.5378
yjhF	1350	1351	583	6.98611
yjhG	1968	1969	909	7.47378
yjhH	906	907	341	6.08652
yjhI	789	790	8	0.16394
sgcR	783	784	177	3.65493
sgcE	633	634	191	4.87715
sgcA	432	433	204	7.62719
ryjB	90	91	12	2.13482
sgcQ	807	808	1050	21.0378
sgcC	1314	1315	146	1.79742
sgcB	279	280	35	2.02363
sgcX	1122	1123	434	6.25651
yjhP	747	748	81	1.75309
yjhQ	546	547	154	4.5578
topAI	258	259	185	11.5636
ythB	99	100	13	2.10458
nanS	981	982	229	3.77525
nanM	1107	1108	370	5.4061
nanC	717	718	114	2.57041
fimB	603	604	691	18.5209
fimE	597	598	302	8.17575
fimA	549	550	15650	460.653
fimI	540	541	2915	87.2295
fimC	726	727	989	22.0234
fimD	2637	2638	1459	8.9537
fimF	531	532	310	9.43348
fimG	504	505	288	9.23258
fimH	903	904	759	13.5924
gntP	1344	1345	209	2.51563
uxuA	1185	1186	338	4.61375
uxuB	1461	1462	626	6.93185
uxuR	774	775	710	14.8313
yjiC	831	832	27	0.525367
ytiC	102	103	0	0
ytiD	144	145	26	2.90287
idlP	84	85	19	3.61873
iraD	393	394	92	3.78019
hypT	912	913	849	15.0542
iadA	1173	1174	1137	15.6789
yjiG	462	463	95	3.32173
yjiH	684	685	52	1.22895
kptA	555	556	279	8.12365
yjiJ	1179	1180	369	5.06252
yjiK	861	862	256	4.80789
ytiA	258	259	132	8.2508
yjiL	768	769	191	4.02095
yjiM	1152	1153	120	1.6849
yjiN	1281	1282	438	5.53106
mdtM	1233	1234	301	3.94887
yjiR	1413	1414	989	11.3232
yjiS	165	166	23	2.24306
yjiT	1518	1519	1202	12.8106
mcrC	1047	1048	224	3.46026
mcrB	1380	1381	759	8.89754
symE	342	343	52	2.45432
symR	77	78	113	23.4534
hsdS	1395	1396	569	6.59856
hsdM	1590	1591	2006	20.4119
hsdR	3513	3514	3509	16.166
mrr	915	916	797	14.0859
yjiA	957	958	1290	21.7995
yjiX	204	205	191	15.0835
btsT	2151	2152	605	4.5513
tsr	1656	1657	2908	28.4115
lgoT	1362	1363	682	8.10048
lgoR	915	916	81	1.43157
lgoD	1023	1024	199	3.14612
opgB	2292	2293	15934	112.497
yjjA	495	496	1692	55.2256
dnaC	738	739	1476	32.3343
dnaT	540	541	1252	37.4653
yjjB	474	475	136	4.63519
yjjP	771	772	275	5.76683
yjjQ	726	727	55	1.22476
bglJ	678	679	843	20.0992
fhuF	789	790	5843	119.738
yjjZ	237	238	203	13.8083
leuV	87	88	1700.88	312.905
leuP	87	88	1791.36	329.551
leuQ	87	88	1700.88	312.905
rsmC	1032	1033	2577	40.3865
holD	414	415	1806	70.4517
rimI	447	448	923	33.3538
yjjG	678	679	1552	37.0036
prfC	1590	1591	8181	83.245
osmY	606	607	15376	410.088
ytjA	162	163	2234	221.88
yjjU	1074	1075	3207	48.2962
yjjV	780	781	1550	32.1294
yjjW	864	865	255	4.7725
yjjI	1551	1552	521	5.43461
deoC	780	781	1679	34.8034
deoA	1323	1324	1873	22.9019
deoB	1224	1225	6594	87.1435
deoD	720	721	2880	64.6665
yjjJ	1332	1333	854	10.3717
lplA	1017	1018	997	15.8551
ytjB	645	646	922	23.1058
serB	969	970	1761	29.3907
radA	1383	1384	1402	16.3996
nadR	1233	1234	1236	16.2153
ettA	1668	1669	11515.4	111.698
slt	1938	1939	3263	27.2434
trpR	327	328	750	37.0177
yjjX	513	514	814	25.638
ytjC	648	649	1122	27.9879
rob	870	871	8965	166.63
creA	474	475	1036	35.3092
creB	690	691	1210	28.3485
creC	1425	1426	773	8.7757
creD	1353	1354	329	3.93368
arcA	717	718	18909	426.35
yjjY	141	142	5911	673.899
yjtD	687	688	654	15.389
